Image_name,label
colorferet/dvd1/data/images/00656/00656_941121_hr.ppm,643
colorferet/dvd1/data/images/00490/00490_940519_qr.ppm,479
colorferet/dvd1/data/images/00490/00490_940519_hr.ppm,479
colorferet/dvd1/data/images/00490/00490_940519_pr.ppm,479
colorferet/dvd1/data/images/00490/00490_940519_ql.ppm,479
colorferet/dvd1/data/images/00490/00490_940519_hl.ppm,479
colorferet/dvd1/data/images/00490/00490_940519_fb.ppm,479
colorferet/dvd1/data/images/00490/00490_940519_fa.ppm,479
colorferet/dvd1/data/images/00490/00490_940519_pl.ppm,479
colorferet/dvd1/data/images/00038/00038_940128_hr.ppm,36
colorferet/dvd1/data/images/00038/00038_930831_hr.ppm,36
colorferet/dvd1/data/images/00038/00038_940128_pr.ppm,36
colorferet/dvd1/data/images/00038/00038_930831_pr.ppm,36
colorferet/dvd1/data/images/00038/00038_940128_hl.ppm,36
colorferet/dvd1/data/images/00038/00038_930831_hl.ppm,36
colorferet/dvd1/data/images/00038/00038_930831_fb.ppm,36
colorferet/dvd1/data/images/00038/00038_940128_pl.ppm,36
colorferet/dvd1/data/images/00038/00038_940128_fa.ppm,36
colorferet/dvd1/data/images/00038/00038_930831_fa.ppm,36
colorferet/dvd1/data/images/00038/00038_940128_fb.ppm,36
colorferet/dvd1/data/images/00497/00497_940519_hl_a.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_pl_a.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_pr.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_pr_a.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_hr_a.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_hr.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_qr.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_fa.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_pl.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_fb.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_hl.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_ql_a.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_fa_a.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_ql.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_qr_a.ppm,486
colorferet/dvd1/data/images/00497/00497_940519_fb_a.ppm,486
colorferet/dvd1/data/images/00235/00235_940128_hl.ppm,231
colorferet/dvd1/data/images/00235/00235_940128_fa.ppm,231
colorferet/dvd1/data/images/00235/00235_940128_pl.ppm,231
colorferet/dvd1/data/images/00235/00235_940128_fb.ppm,231
colorferet/dvd1/data/images/00235/00235_940128_hr.ppm,231
colorferet/dvd1/data/images/00235/00235_940128_pr.ppm,231
colorferet/dvd1/data/images/00007/00007_930831_fa_a.ppm,6
colorferet/dvd1/data/images/00007/00007_930831_fb_a.ppm,6
colorferet/dvd1/data/images/00007/00007_930831_hl_a.ppm,6
colorferet/dvd1/data/images/00007/00007_930831_pr_a.ppm,6
colorferet/dvd1/data/images/00007/00007_930831_hr_a.ppm,6
colorferet/dvd1/data/images/00295/00295_940422_fb_a.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_pr.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_hr.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_fa_a.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_pr_a.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_fb.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_hr_a.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_pl.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_fa.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_hl.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_hl_a.ppm,288
colorferet/dvd1/data/images/00295/00295_940422_pl_a.ppm,288
colorferet/dvd1/data/images/00053/00053_931230_pr.ppm,51
colorferet/dvd1/data/images/00053/00053_931230_pl.ppm,51
colorferet/dvd1/data/images/00053/00053_931230_fa.ppm,51
colorferet/dvd1/data/images/00053/00053_931230_fb.ppm,51
colorferet/dvd1/data/images/00053/00053_931230_hl.ppm,51
colorferet/dvd1/data/images/00261/00261_940128_pl.ppm,256
colorferet/dvd1/data/images/00261/00261_940128_fa.ppm,256
colorferet/dvd1/data/images/00261/00261_940128_fb.ppm,256
colorferet/dvd1/data/images/00261/00261_940128_hl.ppm,256
colorferet/dvd1/data/images/00261/00261_940128_pr.ppm,256
colorferet/dvd1/data/images/00261/00261_940128_hr.ppm,256
colorferet/dvd1/data/images/00605/00605_941031_ql.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_fb.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_ra.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_rc.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_fa.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_hl.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_pl.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_rb.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_ql.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_fb.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_ra.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_rc.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_fa.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_hl.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_rb.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_pl.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_qr.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_hr.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_pr.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_qr.ppm,594
colorferet/dvd1/data/images/00605/00605_940928_hr.ppm,594
colorferet/dvd1/data/images/00605/00605_941031_pr.ppm,594
colorferet/dvd1/data/images/00437/00437_940422_hl.ppm,428
colorferet/dvd1/data/images/00437/00437_940422_fa.ppm,428
colorferet/dvd1/data/images/00437/00437_940422_pl.ppm,428
colorferet/dvd1/data/images/00437/00437_940422_fb.ppm,428
colorferet/dvd1/data/images/00437/00437_940422_hr.ppm,428
colorferet/dvd1/data/images/00437/00437_940422_pr.ppm,428
colorferet/dvd1/data/images/00098/00098_931230_pl.ppm,96
colorferet/dvd1/data/images/00098/00098_931230_fa.ppm,96
colorferet/dvd1/data/images/00098/00098_931230_fb.ppm,96
colorferet/dvd1/data/images/00098/00098_931230_pr.ppm,96
colorferet/dvd1/data/images/00098/00098_931230_hr.ppm,96
colorferet/dvd1/data/images/00408/00408_940422_hr.ppm,399
colorferet/dvd1/data/images/00408/00408_940422_pr.ppm,399
colorferet/dvd1/data/images/00408/00408_940422_hl.ppm,399
colorferet/dvd1/data/images/00408/00408_940422_fb.ppm,399
colorferet/dvd1/data/images/00408/00408_940422_pl.ppm,399
colorferet/dvd1/data/images/00408/00408_940422_fa.ppm,399
colorferet/dvd1/data/images/00430/00430_940422_fb.ppm,421
colorferet/dvd1/data/images/00430/00430_940422_fa.ppm,421
colorferet/dvd1/data/images/00430/00430_940422_pl.ppm,421
colorferet/dvd1/data/images/00430/00430_940422_hl.ppm,421
colorferet/dvd1/data/images/00430/00430_940422_pr.ppm,421
colorferet/dvd1/data/images/00430/00430_940422_hr.ppm,421
colorferet/dvd1/data/images/00602/00602_940928_hl.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_rc.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_ql.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_fa.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_pl.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_rd.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_re.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_fb.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_hr.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_qr.ppm,591
colorferet/dvd1/data/images/00602/00602_940928_pr.ppm,591
colorferet/dvd1/data/images/00266/00266_940128_hl.ppm,261
colorferet/dvd1/data/images/00266/00266_940128_fb.ppm,261
colorferet/dvd1/data/images/00266/00266_940128_pl.ppm,261
colorferet/dvd1/data/images/00266/00266_940128_fa.ppm,261
colorferet/dvd1/data/images/00266/00266_940128_hr.ppm,261
colorferet/dvd1/data/images/00266/00266_940128_pr.ppm,261
colorferet/dvd1/data/images/00054/00054_931230_fa_a.ppm,52
colorferet/dvd1/data/images/00054/00054_931230_fb_a.ppm,52
colorferet/dvd1/data/images/00054/00054_931230_pl_a.ppm,52
colorferet/dvd1/data/images/00054/00054_931230_hl_a.ppm,52
colorferet/dvd1/data/images/00054/00054_931230_pr_a.ppm,52
colorferet/dvd1/data/images/00292/00292_940422_fb_a.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_fa_a.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_hr.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_pr.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_hl.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_pl.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_fa.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_hr_a.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_fb.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_pr_a.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_pl_a.ppm,285
colorferet/dvd1/data/images/00292/00292_940422_hl_a.ppm,285
colorferet/dvd1/data/images/00259/00259_940128_hr.ppm,254
colorferet/dvd1/data/images/00259/00259_940128_pr.ppm,254
colorferet/dvd1/data/images/00259/00259_940128_hl.ppm,254
colorferet/dvd1/data/images/00259/00259_940128_fa.ppm,254
colorferet/dvd1/data/images/00259/00259_940128_pl.ppm,254
colorferet/dvd1/data/images/00259/00259_940128_fb.ppm,254
colorferet/dvd1/data/images/00250/00250_940128_hr.ppm,245
colorferet/dvd1/data/images/00250/00250_940128_pr.ppm,245
colorferet/dvd1/data/images/00250/00250_940128_hl.ppm,245
colorferet/dvd1/data/images/00250/00250_940128_fa.ppm,245
colorferet/dvd1/data/images/00250/00250_940128_pl.ppm,245
colorferet/dvd1/data/images/00250/00250_940128_fb.ppm,245
colorferet/dvd1/data/images/00062/00062_931230_hl.ppm,60
colorferet/dvd1/data/images/00062/00062_931230_fa.ppm,60
colorferet/dvd1/data/images/00062/00062_931230_pl.ppm,60
colorferet/dvd1/data/images/00062/00062_931230_fb.ppm,60
colorferet/dvd1/data/images/00062/00062_931230_pr.ppm,60
colorferet/dvd1/data/images/00406/00406_940422_pr.ppm,397
colorferet/dvd1/data/images/00406/00406_940422_hr.ppm,397
colorferet/dvd1/data/images/00406/00406_940422_pl.ppm,397
colorferet/dvd1/data/images/00406/00406_940422_fa.ppm,397
colorferet/dvd1/data/images/00406/00406_940422_fb.ppm,397
colorferet/dvd1/data/images/00406/00406_940422_hl.ppm,397
colorferet/dvd1/data/images/00634/00634_940928_qr.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_hr.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_pr.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_ql.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_ra.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_rc.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_rb.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_hl.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_fb.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_pl.ppm,623
colorferet/dvd1/data/images/00634/00634_940928_fa.ppm,623
colorferet/dvd1/data/images/00096/00096_940128_hr.ppm,94
colorferet/dvd1/data/images/00096/00096_940128_pr.ppm,94
colorferet/dvd1/data/images/00096/00096_931230_fb.ppm,94
colorferet/dvd1/data/images/00096/00096_931230_pl.ppm,94
colorferet/dvd1/data/images/00096/00096_931230_fa.ppm,94
colorferet/dvd1/data/images/00096/00096_940128_hl.ppm,94
colorferet/dvd1/data/images/00096/00096_931230_hr.ppm,94
colorferet/dvd1/data/images/00096/00096_940128_pl.ppm,94
colorferet/dvd1/data/images/00096/00096_940128_fa.ppm,94
colorferet/dvd1/data/images/00096/00096_931230_pr.ppm,94
colorferet/dvd1/data/images/00096/00096_940128_fb.ppm,94
colorferet/dvd1/data/images/00439/00439_940422_fb.ppm,430
colorferet/dvd1/data/images/00439/00439_940422_fa.ppm,430
colorferet/dvd1/data/images/00439/00439_940422_pl.ppm,430
colorferet/dvd1/data/images/00439/00439_940422_hl.ppm,430
colorferet/dvd1/data/images/00439/00439_940422_pr.ppm,430
colorferet/dvd1/data/images/00439/00439_940422_hr.ppm,430
colorferet/dvd1/data/images/00091/00091_931230_pl.ppm,89
colorferet/dvd1/data/images/00091/00091_931230_fa.ppm,89
colorferet/dvd1/data/images/00091/00091_931230_fb.ppm,89
colorferet/dvd1/data/images/00091/00091_931230_pr.ppm,89
colorferet/dvd1/data/images/00091/00091_931230_hr.ppm,89
colorferet/dvd1/data/images/00633/00633_940928_pr.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_hr.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_qr.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_pl.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_rd.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_fa.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_re.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_fb.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_hl.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_rc.ppm,622
colorferet/dvd1/data/images/00633/00633_940928_ql.ppm,622
colorferet/dvd1/data/images/00401/00401_940422_hr.ppm,392
colorferet/dvd1/data/images/00401/00401_940422_pr.ppm,392
colorferet/dvd1/data/images/00401/00401_940422_hl.ppm,392
colorferet/dvd1/data/images/00401/00401_940422_fb.ppm,392
colorferet/dvd1/data/images/00401/00401_940422_pl.ppm,392
colorferet/dvd1/data/images/00401/00401_940422_fa.ppm,392
colorferet/dvd1/data/images/00065/00065_931230_fb.ppm,63
colorferet/dvd1/data/images/00065/00065_931230_fa.ppm,63
colorferet/dvd1/data/images/00065/00065_931230_pl.ppm,63
colorferet/dvd1/data/images/00065/00065_931230_pr.ppm,63
colorferet/dvd1/data/images/00065/00065_931230_hr.ppm,63
colorferet/dvd1/data/images/00257/00257_940128_pr.ppm,252
colorferet/dvd1/data/images/00257/00257_940128_hr.ppm,252
colorferet/dvd1/data/images/00257/00257_940128_fb.ppm,252
colorferet/dvd1/data/images/00257/00257_940128_fa.ppm,252
colorferet/dvd1/data/images/00257/00257_940128_pl.ppm,252
colorferet/dvd1/data/images/00257/00257_940128_hl.ppm,252
colorferet/dvd1/data/images/00268/00268_960627_pr.ppm,263
colorferet/dvd1/data/images/00268/00268_940422_pr.ppm,263
colorferet/dvd1/data/images/00268/00268_940307_hl.ppm,263
colorferet/dvd1/data/images/00268/00268_960627_hr.ppm,263
colorferet/dvd1/data/images/00268/00268_940422_hr.ppm,263
colorferet/dvd1/data/images/00268/00268_940307_fb.ppm,263
colorferet/dvd1/data/images/00268/00268_940307_fa.ppm,263
colorferet/dvd1/data/images/00268/00268_960627_qr.ppm,263
colorferet/dvd1/data/images/00268/00268_940307_pl.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_pr.ppm,263
colorferet/dvd1/data/images/00268/00268_940519_fb.ppm,263
colorferet/dvd1/data/images/00268/00268_940519_fa.ppm,263
colorferet/dvd1/data/images/00268/00268_940519_pl.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_hr.ppm,263
colorferet/dvd1/data/images/00268/00268_940519_ql.ppm,263
colorferet/dvd1/data/images/00268/00268_940519_hl.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_qr.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_fa.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_pl.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_fb.ppm,263
colorferet/dvd1/data/images/00268/00268_940519_pr.ppm,263
colorferet/dvd1/data/images/00268/00268_940519_qr.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_hl.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_rb.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_rc.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_ra.ppm,263
colorferet/dvd1/data/images/00268/00268_960530_ql.ppm,263
colorferet/dvd1/data/images/00268/00268_940519_hr.ppm,263
colorferet/dvd1/data/images/00268/00268_960627_pl.ppm,263
colorferet/dvd1/data/images/00268/00268_960627_rd.ppm,263
colorferet/dvd1/data/images/00268/00268_960627_fa.ppm,263
colorferet/dvd1/data/images/00268/00268_940422_fa.ppm,263
